Year,Month,Store,Store_Type,Dept,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,IsHoliday,Total_Sales
2011,11,33,A,90,11.94,6,NA,NA,1641.91,true,23913.93
2011,12,34,A,32,3312.59,21909.93,210.22,146.1,3299.3,true,10335.07
2011,11,35,B,97,1333.24,NA,58563.24,20.97,6386.86,true,2170.6
2011,12,38,C,90,353.07,1926.94,NA,25.2,770.38,true,33965.15
2011,12,40,A,55,3392.38,25557.03,205.29,421.72,2439.13,true,19177.41
2011,12,28,A,10,5218.93,49826.06,155.37,1011.54,7761.98,true,13903.55
2011,12,28,A,82,5218.93,49826.06,155.37,1011.54,7761.98,true,23014.55
2011,11,29,B,40,122.33,0,47289.47,4,1179.49,true,25717.43
2011,11,29,B,94,122.33,0,47289.47,4,1179.49,true,140.9
2011,12,30,C,12,782.67,2027.77,NA,35.28,239.99,true,49.48
2011,12,30,C,85,782.67,2027.77,NA,35.28,239.99,true,106.82
2011,11,30,C,96,19.97,NA,NA,NA,477.74,true,23789.09
2011,11,32,A,4,292.46,443.76,71845.76,9,1787.07,true,33338.12
2011,11,33,A,46,11.94,6,NA,NA,1641.91,true,1642.91
2011,12,34,A,31,3312.59,21909.93,210.22,146.1,3299.3,true,1087.66
2011,11,36,A,82,7.09,NA,NA,NA,780.75,true,9214.15
2011,11,39,A,29,224.08,292.94,77126.16,77.74,4875.43,true,7262.02
2011,12,40,A,22,3392.38,25557.03,205.29,421.72,2439.13,true,8237.03
2011,12,41,A,96,5251.98,56106.2,134.7,1059.49,2366.54,true,2594.04
2011,11,42,C,11,25.8,NA,4.7,NA,1932.72,true,1095.7
2011,11,31,A,25,403.7,92.35,40307.29,95.5,492.36,true,12378.26
2011,12,32,A,13,5886.08,51732.49,211.5,1183.24,3017.63,true,24824.25
2011,11,32,A,60,292.46,443.76,71845.76,9,1787.07,true,492.8
2011,12,32,A,60,5886.08,51732.49,211.5,1183.24,3017.63,true,457.6
2011,12,35,B,1,6742.63,34766.99,163.27,961,2074.13,true,16216.84
2011,11,35,B,12,1333.24,NA,58563.24,20.97,6386.86,true,1862.01
2011,11,38,C,4,17.17,NA,5.26,NA,615.68,true,12364.32
2011,11,41,A,12,256.95,1053.98,79621.2,40.76,2616.56,true,3442.58
2011,11,29,B,46,122.33,0,47289.47,4,1179.49,true,9508.0
2011,11,30,C,59,19.97,NA,NA,NA,477.74,true,28.44
2011,12,31,A,99,6123.19,24716.69,114.74,845.42,3413.9,true,300.01
2011,12,32,A,14,5886.08,51732.49,211.5,1183.24,3017.63,true,19636.88
2011,11,32,A,36,292.46,443.76,71845.76,9,1787.07,true,1372.63
2011,11,33,A,13,11.94,6,NA,NA,1641.91,true,6859.48
2011,12,34,A,67,3312.59,21909.93,210.22,146.1,3299.3,true,5498.51
2011,12,36,A,13,548.91,1288.61,NA,50.4,412.21,true,10052.28
2011,11,37,C,13,2.8,NA,NA,NA,308.82,true,15806.77
2011,12,38,C,5,353.07,1926.94,NA,25.2,770.38,true,653.72
2011,12,41,A,59,5251.98,56106.2,134.7,1059.49,2366.54,true,1788.45
2011,12,29,B,32,2168.59,17155.07,47.22,332.96,1792.92,true,8375.75
2011,12,29,B,71,2168.59,17155.07,47.22,332.96,1792.92,true,4109.51
2011,12,31,A,19,6123.19,24716.69,114.74,845.42,3413.9,true,16.67
2011,11,32,A,14,292.46,443.76,71845.76,9,1787.07,true,47481.43
2011,11,32,A,24,292.46,443.76,71845.76,9,1787.07,true,9489.01
2011,12,33,A,23,384.37,1919.79,4.95,25.2,556.38,true,-2.0
2011,12,34,A,14,3312.59,21909.93,210.22,146.1,3299.3,true,13567.29
2011,11,36,A,91,7.09,NA,NA,NA,780.75,true,9922.15
2011,11,37,C,31,2.8,NA,NA,NA,308.82,true,39.92
2011,11,40,A,98,247.58,387.88,40362.07,47,1788.31,true,9470.56
2011,11,41,A,40,256.95,1053.98,79621.2,40.76,2616.56,true,53911.44
2011,12,41,A,71,5251.98,56106.2,134.7,1059.49,2366.54,true,4598.17
2011,11,42,C,83,25.8,NA,4.7,NA,1932.72,true,2685.53
2011,11,28,A,98,2232.08,179.73,61319.72,513.76,1790.89,true,19006.02
2011,12,29,B,10,2168.59,17155.07,47.22,332.96,1792.92,true,8209.86
2011,12,34,A,16,3312.59,21909.93,210.22,146.1,3299.3,true,3997.12
2011,11,35,B,77,1333.24,NA,58563.24,20.97,6386.86,true,318.0
2011,12,36,A,59,548.91,1288.61,NA,50.4,412.21,true,193.0
2011,11,36,A,83,7.09,NA,NA,NA,780.75,true,1865.48
2011,11,37,C,79,2.8,NA,NA,NA,308.82,true,6852.89
2011,11,39,A,74,224.08,292.94,77126.16,77.74,4875.43,true,40669.38
2011,12,41,A,9,5251.98,56106.2,134.7,1059.49,2366.54,true,28234.5
2011,12,30,C,59,782.67,2027.77,NA,35.28,239.99,true,404.56
2011,11,32,A,10,292.46,443.76,71845.76,9,1787.07,true,20939.53
2011,12,32,A,20,5886.08,51732.49,211.5,1183.24,3017.63,true,4134.34
2011,11,33,A,93,11.94,6,NA,NA,1641.91,true,25587.96
2011,11,34,A,6,32.5,317.08,42455.51,6,1438.09,true,12671.25
2011,11,35,B,92,1333.24,NA,58563.24,20.97,6386.86,true,27978.95
2011,12,39,A,8,5363.52,53918.62,193.95,383.85,8337.7,true,31727.89
2011,12,40,A,34,3392.38,25557.03,205.29,421.72,2439.13,true,6148.36
2011,12,40,A,96,3392.38,25557.03,205.29,421.72,2439.13,true,14901.78
2011,12,42,C,1,242.41,1447.26,3.64,183.96,459.06,true,8980.62
2011,12,28,A,26,5218.93,49826.06,155.37,1011.54,7761.98,true,9126.3
2011,11,31,A,36,403.7,92.35,40307.29,95.5,492.36,true,1878.49
2011,12,31,A,87,6123.19,24716.69,114.74,845.42,3413.9,true,8189.07
2011,12,37,C,27,373.92,1057.77,1.5,10.08,741.34,true,28.85
2011,11,38,C,17,17.17,NA,5.26,NA,615.68,true,478.28
2011,11,39,A,67,224.08,292.94,77126.16,77.74,4875.43,true,10811.04
2011,11,40,A,44,247.58,387.88,40362.07,47,1788.31,true,5879.42
2011,12,43,C,1,415.59,1926.05,NA,50.66,837.74,true,6232.91
2011,11,30,C,38,19.97,NA,NA,NA,477.74,true,52623.29
2011,11,33,A,18,11.94,6,NA,NA,1641.91,true,54.48
2011,11,33,A,41,11.94,6,NA,NA,1641.91,true,40.5
2011,11,33,A,42,11.94,6,NA,NA,1641.91,true,35.27
2011,11,34,A,28,32.5,317.08,42455.51,6,1438.09,true,315.01
2011,11,40,A,9,247.58,387.88,40362.07,47,1788.31,true,16159.29
2011,11,40,A,45,247.58,387.88,40362.07,47,1788.31,true,5.97
2011,11,41,A,24,256.95,1053.98,79621.2,40.76,2616.56,true,12063.02
2011,11,43,C,5,3.37,NA,5.76,NA,212.75,true,337.76
2011,11,30,C,12,19.97,NA,NA,NA,477.74,true,56.03
2011,11,36,A,93,7.09,NA,NA,NA,780.75,true,22060.28
2011,12,38,C,40,353.07,1926.94,NA,25.2,770.38,true,14940.54
2011,11,41,A,18,256.95,1053.98,79621.2,40.76,2616.56,true,39652.06
2011,11,28,A,12,2232.08,179.73,61319.72,513.76,1790.89,true,3179.68
2011,12,28,A,30,5218.93,49826.06,155.37,1011.54,7761.98,true,3056.49
2011,12,32,A,31,5886.08,51732.49,211.5,1183.24,3017.63,true,2281.64
2011,12,35,B,38,6742.63,34766.99,163.27,961,2074.13,true,25292.79
2011,11,38,C,80,17.17,NA,5.26,NA,615.68,true,10249.9
2011,12,38,C,83,353.07,1926.94,NA,25.2,770.38,true,1843.25
2011,11,40,A,91,247.58,387.88,40362.07,47,1788.31,true,34750.08
2011,12,42,C,7,242.41,1447.26,3.64,183.96,459.06,true,1319.76
2011,11,42,C,90,25.8,NA,4.7,NA,1932.72,true,59898.04
2011,11,42,C,95,25.8,NA,4.7,NA,1932.72,true,55183.41
2011,11,28,A,21,2232.08,179.73,61319.72,513.76,1790.89,true,6374.59
2011,11,32,A,74,292.46,443.76,71845.76,9,1787.07,true,23736.64
2011,12,36,A,11,548.91,1288.61,NA,50.4,412.21,true,156.33
2011,11,37,C,25,2.8,NA,NA,NA,308.82,true,88.94
2011,12,38,C,4,353.07,1926.94,NA,25.2,770.38,true,11343.97
2011,12,38,C,7,353.07,1926.94,NA,25.2,770.38,true,756.39
2011,11,39,A,27,224.08,292.94,77126.16,77.74,4875.43,true,2258.01
2011,12,31,A,6,6123.19,24716.69,114.74,845.42,3413.9,true,4528.9
2011,12,32,A,29,5886.08,51732.49,211.5,1183.24,3017.63,true,3462.17
2011,12,36,A,22,548.91,1288.61,NA,50.4,412.21,true,169.62
2011,11,36,A,46,7.09,NA,NA,NA,780.75,true,2004.73
2011,12,40,A,9,3392.38,25557.03,205.29,421.72,2439.13,true,12709.44
2011,11,41,A,82,256.95,1053.98,79621.2,40.76,2616.56,true,24983.56
2011,11,42,C,21,25.8,NA,4.7,NA,1932.72,true,1554.76
2011,12,28,A,13,5218.93,49826.06,155.37,1011.54,7761.98,true,33586.96
2011,11,29,B,41,122.33,0,47289.47,4,1179.49,true,895.67
2011,11,31,A,93,403.7,92.35,40307.29,95.5,492.36,true,80245.57
2011,12,32,A,17,5886.08,51732.49,211.5,1183.24,3017.63,true,12677.1
2011,12,33,A,60,384.37,1919.79,4.95,25.2,556.38,true,123.2
2011,12,38,C,9,353.07,1926.94,NA,25.2,770.38,true,21.4
2011,11,41,A,25,256.95,1053.98,79621.2,40.76,2616.56,true,8828.2
2011,11,43,C,8,3.37,NA,5.76,NA,212.75,true,12680.73
2011,11,28,A,14,2232.08,179.73,61319.72,513.76,1790.89,true,40589.7
2011,12,29,B,38,2168.59,17155.07,47.22,332.96,1792.92,true,44924.85
2011,12,31,A,29,6123.19,24716.69,114.74,845.42,3413.9,true,7952.03
2011,12,31,A,97,6123.19,24716.69,114.74,845.42,3413.9,true,23925.32
2011,11,32,A,6,292.46,443.76,71845.76,9,1787.07,true,17183.59
2011,12,32,A,23,5886.08,51732.49,211.5,1183.24,3017.63,true,18454.31
2011,11,34,A,31,32.5,317.08,42455.51,6,1438.09,true,861.6
2011,12,38,C,74,353.07,1926.94,NA,25.2,770.38,true,441.63
2011,12,30,C,5,782.67,2027.77,NA,35.28,239.99,true,410.56
2011,12,32,A,12,5886.08,51732.49,211.5,1183.24,3017.63,true,2143.22
2011,12,34,A,2,3312.59,21909.93,210.22,146.1,3299.3,true,32880.66
2011,11,34,A,14,32.5,317.08,42455.51,6,1438.09,true,28616.31
2011,11,34,A,74,32.5,317.08,42455.51,6,1438.09,true,12471.93
2011,12,34,A,83,3312.59,21909.93,210.22,146.1,3299.3,true,2999.21
2011,12,37,C,59,373.92,1057.77,1.5,10.08,741.34,true,223.9
2011,12,39,A,80,5363.52,53918.62,193.95,383.85,8337.7,true,10422.96
2011,11,29,B,60,122.33,0,47289.47,4,1179.49,true,220.0
2011,11,30,C,6,19.97,NA,NA,NA,477.74,true,14.68
2011,11,33,A,9,11.94,6,NA,NA,1641.91,true,2.28
2011,12,33,A,11,384.37,1919.79,4.95,25.2,556.38,true,185.36
2011,11,34,A,33,32.5,317.08,42455.51,6,1438.09,true,5742.86
2011,11,35,B,7,1333.24,NA,58563.24,20.97,6386.86,true,90299.68
2011,11,35,B,13,1333.24,NA,58563.24,20.97,6386.86,true,25202.42
2011,11,35,B,38,1333.24,NA,58563.24,20.97,6386.86,true,27275.2
2011,11,37,C,80,2.8,NA,NA,NA,308.82,true,8267.39
2011,12,39,A,18,5363.52,53918.62,193.95,383.85,8337.7,true,33573.51
2011,11,39,A,24,224.08,292.94,77126.16,77.74,4875.43,true,12298.27
2011,11,39,A,45,224.08,292.94,77126.16,77.74,4875.43,true,5.97
2011,12,40,A,35,3392.38,25557.03,205.29,421.72,2439.13,true,1090.25
2011,11,40,A,82,247.58,387.88,40362.07,47,1788.31,true,18288.77
2011,12,41,A,23,5251.98,56106.2,134.7,1059.49,2366.54,true,20266.26
2011,11,41,A,26,256.95,1053.98,79621.2,40.76,2616.56,true,11194.67
2011,11,41,A,44,256.95,1053.98,79621.2,40.76,2616.56,true,7971.75
2011,12,29,B,28,2168.59,17155.07,47.22,332.96,1792.92,true,658.1
2011,11,31,A,67,403.7,92.35,40307.29,95.5,492.36,true,7409.82
2011,12,33,A,40,384.37,1919.79,4.95,25.2,556.38,true,6206.98
2011,12,33,A,92,384.37,1919.79,4.95,25.2,556.38,true,27951.37
2011,11,34,A,30,32.5,317.08,42455.51,6,1438.09,true,2036.62
2011,12,35,B,27,6742.63,34766.99,163.27,961,2074.13,true,2340.77
2011,11,38,C,38,17.17,NA,5.26,NA,615.68,true,45305.38
2011,11,39,A,17,224.08,292.94,77126.16,77.74,4875.43,true,20447.74
2011,12,40,A,25,3392.38,25557.03,205.29,421.72,2439.13,true,5151.76
2011,11,28,A,29,2232.08,179.73,61319.72,513.76,1790.89,true,12089.47
2011,11,28,A,59,2232.08,179.73,61319.72,513.76,1790.89,true,1447.35
2011,11,30,C,7,19.97,NA,NA,NA,477.74,true,477.01
2011,11,30,C,14,19.97,NA,NA,NA,477.74,true,3869.19
2011,12,31,A,18,6123.19,24716.69,114.74,845.42,3413.9,true,13403.13
2011,11,34,A,60,32.5,317.08,42455.51,6,1438.09,true,114.4
2011,12,35,B,41,6742.63,34766.99,163.27,961,2074.13,true,2233.57
2011,11,35,B,71,1333.24,NA,58563.24,20.97,6386.86,true,26104.93
2011,12,36,A,91,548.91,1288.61,NA,50.4,412.21,true,6960.72
2011,12,28,A,85,5218.93,49826.06,155.37,1011.54,7761.98,true,1523.49
2011,11,29,B,12,122.33,0,47289.47,4,1179.49,true,2090.42
2011,12,32,A,1,5886.08,51732.49,211.5,1183.24,3017.63,true,22052.67
2011,12,37,C,3,373.92,1057.77,1.5,10.08,741.34,true,628.97
2011,12,37,C,72,373.92,1057.77,1.5,10.08,741.34,true,101.18
2011,11,37,C,74,2.8,NA,NA,NA,308.82,true,883.57
2011,11,38,C,67,17.17,NA,5.26,NA,615.68,true,653.43
2011,12,29,B,40,2168.59,17155.07,47.22,332.96,1792.92,true,27337.35
2011,12,31,A,92,6123.19,24716.69,114.74,845.42,3413.9,true,112250.25
2011,11,32,A,26,292.46,443.76,71845.76,9,1787.07,true,10119.75
2011,12,32,A,28,5886.08,51732.49,211.5,1183.24,3017.63,true,518.12
2011,12,35,B,87,6742.63,34766.99,163.27,961,2074.13,true,11306.43
2011,12,35,B,97,6742.63,34766.99,163.27,961,2074.13,true,2471.4
2011,11,37,C,72,2.8,NA,NA,NA,308.82,true,76.55
2011,12,40,A,71,3392.38,25557.03,205.29,421.72,2439.13,true,2332.06
2011,11,28,A,4,2232.08,179.73,61319.72,513.76,1790.89,true,35479.24
2011,12,28,A,11,5218.93,49826.06,155.37,1011.54,7761.98,true,11676.76
2011,11,29,B,16,122.33,0,47289.47,4,1179.49,true,2382.61
2011,12,29,B,91,2168.59,17155.07,47.22,332.96,1792.92,true,3856.84
2011,12,38,C,27,353.07,1926.94,NA,25.2,770.38,true,11.54
2011,12,42,C,22,242.41,1447.26,3.64,183.96,459.06,true,38.64
2011,11,30,C,21,19.97,NA,NA,NA,477.74,true,1534.24
2011,11,31,A,79,403.7,92.35,40307.29,95.5,492.36,true,32095.18
2011,11,32,A,54,292.46,443.76,71845.76,9,1787.07,true,10.0
2011,11,39,A,38,224.08,292.94,77126.16,77.74,4875.43,true,38737.67
2011,12,39,A,38,5363.52,53918.62,193.95,383.85,8337.7,true,37936.62
2011,11,40,A,20,247.58,387.88,40362.07,47,1788.31,true,4051.52
2011,12,41,A,98,5251.98,56106.2,134.7,1059.49,2366.54,true,8918.01
2011,12,42,C,42,242.41,1447.26,3.64,183.96,459.06,true,161.02
2011,11,28,A,26,2232.08,179.73,61319.72,513.76,1790.89,true,17546.67
2011,12,28,A,34,5218.93,49826.06,155.37,1011.54,7761.98,true,17351.45
2011,12,30,C,40,782.67,2027.77,NA,35.28,239.99,true,21646.11
2011,11,30,C,90,19.97,NA,NA,NA,477.74,true,42182.46
2011,11,31,A,71,403.7,92.35,40307.29,95.5,492.36,true,9404.46
2011,11,34,A,16,32.5,317.08,42455.51,6,1438.09,true,7589.67
2011,12,35,B,59,6742.63,34766.99,163.27,961,2074.13,true,5477.96
2011,12,35,B,67,6742.63,34766.99,163.27,961,2074.13,true,6920.47
2011,11,37,C,60,2.8,NA,NA,NA,308.82,true,440.0
2011,12,38,C,97,353.07,1926.94,NA,25.2,770.38,true,7812.19
2011,12,39,A,4,5363.52,53918.62,193.95,383.85,8337.7,true,47691.39
2011,12,41,A,49,5251.98,56106.2,134.7,1059.49,2366.54,true,9684.6
2011,11,28,A,81,2232.08,179.73,61319.72,513.76,1790.89,true,21208.8
2011,11,30,C,60,19.97,NA,NA,NA,477.74,true,668.8
2011,11,31,A,14,403.7,92.35,40307.29,95.5,492.36,true,48234.94
2011,11,34,A,93,32.5,317.08,42455.51,6,1438.09,true,43644.64
2011,12,35,B,81,6742.63,34766.99,163.27,961,2074.13,true,4782.14
2011,12,37,C,8,373.92,1057.77,1.5,10.08,741.34,true,14460.69
2011,11,30,C,42,19.97,NA,NA,NA,477.74,true,71.06
2011,11,34,A,71,32.5,317.08,42455.51,6,1438.09,true,5319.73
2011,11,35,B,4,1333.24,NA,58563.24,20.97,6386.86,true,16904.76
2011,11,38,C,11,17.17,NA,5.26,NA,615.68,true,924.84
2011,12,39,A,6,5363.52,53918.62,193.95,383.85,8337.7,true,8697.16
2011,11,40,A,40,247.58,387.88,40362.07,47,1788.31,true,29524.67
2011,11,40,A,42,247.58,387.88,40362.07,47,1788.31,true,4281.52
2011,11,41,A,11,256.95,1053.98,79621.2,40.76,2616.56,true,19693.64
2011,12,28,A,45,5218.93,49826.06,155.37,1011.54,7761.98,true,23.94
2011,12,28,A,98,5218.93,49826.06,155.37,1011.54,7761.98,true,9494.17
2011,11,28,A,99,2232.08,179.73,61319.72,513.76,1790.89,true,2750.0
2011,11,30,C,4,19.97,NA,NA,NA,477.74,true,15545.56
2011,12,31,A,21,6123.19,24716.69,114.74,845.42,3413.9,true,3816.5
2011,12,32,A,33,5886.08,51732.49,211.5,1183.24,3017.63,true,3070.07
2011,12,32,A,46,5886.08,51732.49,211.5,1183.24,3017.63,true,24280.47
2011,11,40,A,25,247.58,387.88,40362.07,47,1788.31,true,10564.78
2011,12,40,A,56,3392.38,25557.03,205.29,421.72,2439.13,true,730.52
2011,12,41,A,92,5251.98,56106.2,134.7,1059.49,2366.54,true,97566.05
2011,12,31,A,32,6123.19,24716.69,114.74,845.42,3413.9,true,11158.22
2011,11,33,A,55,11.94,6,NA,NA,1641.91,true,49.88
2011,12,34,A,26,3312.59,21909.93,210.22,146.1,3299.3,true,2845.05
2011,12,34,A,97,3312.59,21909.93,210.22,146.1,3299.3,true,15322.69
2011,11,35,B,21,1333.24,NA,58563.24,20.97,6386.86,true,4003.2
2011,11,37,C,7,2.8,NA,NA,NA,308.82,true,783.19
2011,12,37,C,92,373.92,1057.77,1.5,10.08,741.34,true,54617.18
2011,12,39,A,58,5363.52,53918.62,193.95,383.85,8337.7,true,495.0
2011,12,40,A,11,3392.38,25557.03,205.29,421.72,2439.13,true,14223.15
2011,12,40,A,32,3392.38,25557.03,205.29,421.72,2439.13,true,7426.6
2011,12,40,A,90,3392.38,25557.03,205.29,421.72,2439.13,true,55860.25
2011,12,41,A,29,5251.98,56106.2,134.7,1059.49,2366.54,true,6471.76
2011,11,41,A,54,256.95,1053.98,79621.2,40.76,2616.56,true,35.5
2011,11,42,C,28,25.8,NA,4.7,NA,1932.72,true,45.43
2011,11,28,A,10,2232.08,179.73,61319.72,513.76,1790.89,true,20293.86
2011,12,28,A,96,5218.93,49826.06,155.37,1011.54,7761.98,true,34370.66
2011,11,30,C,9,19.97,NA,NA,NA,477.74,true,31.36
2011,12,32,A,49,5886.08,51732.49,211.5,1183.24,3017.63,true,7050.5
2011,12,33,A,16,384.37,1919.79,4.95,25.2,556.38,true,386.3
2011,11,36,A,1,7.09,NA,NA,NA,780.75,true,2124.12
2011,11,39,A,21,224.08,292.94,77126.16,77.74,4875.43,true,11558.76
2011,12,39,A,41,5363.52,53918.62,193.95,383.85,8337.7,true,2440.44
2011,11,40,A,58,247.58,387.88,40362.07,47,1788.31,true,2420.0
2011,12,41,A,14,5251.98,56106.2,134.7,1059.49,2366.54,true,23432.79
2011,12,41,A,19,5251.98,56106.2,134.7,1059.49,2366.54,true,1159.97
2011,12,29,B,41,2168.59,17155.07,47.22,332.96,1792.92,true,657.0
2011,12,37,C,38,373.92,1057.77,1.5,10.08,741.34,true,56430.84
2011,12,40,A,12,3392.38,25557.03,205.29,421.72,2439.13,true,1780.57
2011,11,40,A,96,247.58,387.88,40362.07,47,1788.31,true,15854.36
2011,12,41,A,81,5251.98,56106.2,134.7,1059.49,2366.54,true,14569.41
2011,12,29,B,81,2168.59,17155.07,47.22,332.96,1792.92,true,4093.99
2011,12,29,B,95,2168.59,17155.07,47.22,332.96,1792.92,true,24406.71
2011,12,31,A,24,6123.19,24716.69,114.74,845.42,3413.9,true,4054.06
2011,12,32,A,87,5886.08,51732.49,211.5,1183.24,3017.63,true,8472.45
2011,11,33,A,16,11.94,6,NA,NA,1641.91,true,261.0
2011,11,34,A,40,32.5,317.08,42455.51,6,1438.09,true,37268.5
2011,12,35,B,46,6742.63,34766.99,163.27,961,2074.13,true,25787.7
2011,12,35,B,71,6742.63,34766.99,163.27,961,2074.13,true,20836.24
2011,12,39,A,12,5363.52,53918.62,193.95,383.85,8337.7,true,3704.6
2011,11,39,A,26,224.08,292.94,77126.16,77.74,4875.43,true,14489.67
2011,11,40,A,36,247.58,387.88,40362.07,47,1788.31,true,714.75
2011,11,41,A,7,256.95,1053.98,79621.2,40.76,2616.56,true,104922.7
2011,11,40,A,8,247.58,387.88,40362.07,47,1788.31,true,31882.02
2011,12,29,B,34,2168.59,17155.07,47.22,332.96,1792.92,true,7956.28
2011,11,40,A,17,247.58,387.88,40362.07,47,1788.31,true,11937.45
2011,11,41,A,77,256.95,1053.98,79621.2,40.76,2616.56,true,795.0
2011,12,41,A,93,5251.98,56106.2,134.7,1059.49,2366.54,true,27352.17
2011,12,42,C,2,242.41,1447.26,3.64,183.96,459.06,true,13021.05
2011,11,43,C,13,3.37,NA,5.76,NA,212.75,true,17120.96
2011,11,28,A,24,2232.08,179.73,61319.72,513.76,1790.89,true,14302.69
2011,12,29,B,20,2168.59,17155.07,47.22,332.96,1792.92,true,3093.31
2011,12,29,B,26,2168.59,17155.07,47.22,332.96,1792.92,true,2431.87
2011,11,30,C,83,19.97,NA,NA,NA,477.74,true,709.56
2011,11,33,A,38,11.94,6,NA,NA,1641.91,true,12058.26
2011,12,39,A,49,5363.52,53918.62,193.95,383.85,8337.7,true,8050.64
2011,12,40,A,81,3392.38,25557.03,205.29,421.72,2439.13,true,15282.25
2011,11,41,A,9,256.95,1053.98,79621.2,40.76,2616.56,true,37573.48
2011,12,29,B,77,2168.59,17155.07,47.22,332.96,1792.92,true,183.0
2011,11,32,A,87,292.46,443.76,71845.76,9,1787.07,true,7294.69
2011,11,32,A,99,292.46,443.76,71845.76,9,1787.07,true,2550.0
2011,11,33,A,59,11.94,6,NA,NA,1641.91,true,20.0
2011,12,35,B,52,6742.63,34766.99,163.27,961,2074.13,true,1472.53
2011,11,36,A,80,7.09,NA,NA,NA,780.75,true,17126.45
2011,11,38,C,93,17.17,NA,5.26,NA,615.68,true,22681.13
2011,11,39,A,2,224.08,292.94,77126.16,77.74,4875.43,true,75647.51
2011,12,39,A,21,5363.52,53918.62,193.95,383.85,8337.7,true,6034.15
2011,11,39,A,83,224.08,292.94,77126.16,77.74,4875.43,true,5310.01
2011,11,39,A,99,224.08,292.94,77126.16,77.74,4875.43,true,1050.0
2011,11,40,A,13,247.58,387.88,40362.07,47,1788.31,true,18212.44
2011,12,40,A,21,3392.38,25557.03,205.29,421.72,2439.13,true,6788.97
2011,11,40,A,23,247.58,387.88,40362.07,47,1788.31,true,19669.84
2011,11,31,A,20,403.7,92.35,40307.29,95.5,492.36,true,8205.44
2011,12,33,A,12,384.37,1919.79,4.95,25.2,556.38,true,26.96
2011,12,34,A,17,3312.59,21909.93,210.22,146.1,3299.3,true,9250.11
2011,12,34,A,30,3312.59,21909.93,210.22,146.1,3299.3,true,1642.72
2011,12,37,C,22,373.92,1057.77,1.5,10.08,741.34,true,51.52
2011,12,39,A,3,5363.52,53918.62,193.95,383.85,8337.7,true,11254.99
2011,11,42,C,12,25.8,NA,4.7,NA,1932.72,true,120.02
2011,11,28,A,33,2232.08,179.73,61319.72,513.76,1790.89,true,14958.88
2011,12,31,A,14,6123.19,24716.69,114.74,845.42,3413.9,true,25912.59
2011,12,34,A,28,3312.59,21909.93,210.22,146.1,3299.3,true,259.99
2011,12,36,A,87,548.91,1288.61,NA,50.4,412.21,true,269.9
2011,12,36,A,97,548.91,1288.61,NA,50.4,412.21,true,4530.49
2011,11,37,C,8,2.8,NA,NA,NA,308.82,true,14939.21
2011,11,40,A,77,247.58,387.88,40362.07,47,1788.31,true,477.0
2011,12,42,C,91,242.41,1447.26,3.64,183.96,459.06,true,27903.66
2011,11,28,A,36,2232.08,179.73,61319.72,513.76,1790.89,true,1730.52
2011,12,29,B,9,2168.59,17155.07,47.22,332.96,1792.92,true,9545.95
2011,11,31,A,34,403.7,92.35,40307.29,95.5,492.36,true,15597.95
2011,11,33,A,87,11.94,6,NA,NA,1641.91,true,452.72
2011,12,36,A,93,548.91,1288.61,NA,50.4,412.21,true,18254.26
2011,11,37,C,21,2.8,NA,NA,NA,308.82,true,1907.71
2011,12,37,C,87,373.92,1057.77,1.5,10.08,741.34,true,759.26
2011,11,40,A,95,247.58,387.88,40362.07,47,1788.31,true,59676.93
2011,11,41,A,81,256.95,1053.98,79621.2,40.76,2616.56,true,19915.32
2011,11,42,C,8,25.8,NA,4.7,NA,1932.72,true,18372.94
2011,12,42,C,59,242.41,1447.26,3.64,183.96,459.06,true,208.72
2011,12,28,A,4,5218.93,49826.06,155.37,1011.54,7761.98,true,28850.85
2011,12,28,A,32,5218.93,49826.06,155.37,1011.54,7761.98,true,14467.91
2011,12,29,B,29,2168.59,17155.07,47.22,332.96,1792.92,true,5227.11
2011,11,29,B,33,122.33,0,47289.47,4,1179.49,true,6896.91
2011,11,30,C,85,19.97,NA,NA,NA,477.74,true,2.84
2011,11,37,C,16,2.8,NA,NA,NA,308.82,true,2129.6
2011,11,39,A,82,224.08,292.94,77126.16,77.74,4875.43,true,33488.58
2011,12,41,A,12,5251.98,56106.2,134.7,1059.49,2366.54,true,3558.09
2011,12,41,A,80,5251.98,56106.2,134.7,1059.49,2366.54,true,15082.77
2011,11,27,A,99,164.01,27.47,73934.06,24.22,540.56,true,5350.0
2011,11,28,A,74,2232.08,179.73,61319.72,513.76,1790.89,true,22216.73
2011,12,29,B,4,2168.59,17155.07,47.22,332.96,1792.92,true,14038.72
2011,12,31,A,54,6123.19,24716.69,114.74,845.42,3413.9,true,40.0
2011,11,32,A,55,292.46,443.76,71845.76,9,1787.07,true,44005.3
2011,12,32,A,80,5886.08,51732.49,211.5,1183.24,3017.63,true,13322.06
2011,12,32,A,94,5886.08,51732.49,211.5,1183.24,3017.63,true,37043.02
2011,11,33,A,26,11.94,6,NA,NA,1641.91,true,179.53
2011,11,36,A,59,7.09,NA,NA,NA,780.75,true,25.0
2011,11,38,C,85,17.17,NA,5.26,NA,615.68,true,56.49
2011,11,39,A,90,224.08,292.94,77126.16,77.74,4875.43,true,105587.41
2011,12,28,A,94,5218.93,49826.06,155.37,1011.54,7761.98,true,27446.46
