Year,Month,Store,Store_Type,Dept,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,IsHoliday,Total_Sales
2011,9,16,B,12,NA,NA,NA,NA,NA,true,5353.81
2010,9,17,B,25,NA,NA,NA,NA,NA,true,5977.49
2010,9,18,B,36,NA,NA,NA,NA,NA,true,1274.0
2010,9,21,B,1,NA,NA,NA,NA,NA,true,10909.16
2010,9,22,B,56,NA,NA,NA,NA,NA,true,2626.63
2011,9,25,B,7,NA,NA,NA,NA,NA,true,11045.41
2010,9,15,B,67,NA,NA,NA,NA,NA,true,4551.51
2010,9,16,B,33,NA,NA,NA,NA,NA,true,1751.46
2011,9,16,B,74,NA,NA,NA,NA,NA,true,13158.03
2011,9,19,A,74,NA,NA,NA,NA,NA,true,23401.96
2011,9,19,A,92,NA,NA,NA,NA,NA,true,133409.6
2011,9,20,A,71,NA,NA,NA,NA,NA,true,7519.81
2011,9,23,B,44,NA,NA,NA,NA,NA,true,7092.45
2010,9,23,B,59,NA,NA,NA,NA,NA,true,1135.16
2011,9,24,A,95,NA,NA,NA,NA,NA,true,106204.69
2010,9,25,B,10,NA,NA,NA,NA,NA,true,16407.45
2010,9,25,B,74,NA,NA,NA,NA,NA,true,12884.01
2011,9,26,A,29,NA,NA,NA,NA,NA,true,2798.91
2011,9,27,A,36,NA,NA,NA,NA,NA,true,1173.85
2010,9,17,B,80,NA,NA,NA,NA,NA,true,580.79
2010,9,18,B,35,NA,NA,NA,NA,NA,true,2418.03
2010,9,19,A,34,NA,NA,NA,NA,NA,true,17595.5
2011,9,19,A,35,NA,NA,NA,NA,NA,true,3723.43
2011,9,20,A,93,NA,NA,NA,NA,NA,true,61870.43
2010,9,21,B,44,NA,NA,NA,NA,NA,true,3044.92
2011,9,21,B,85,NA,NA,NA,NA,NA,true,1132.2
2011,9,22,B,58,NA,NA,NA,NA,NA,true,4705.0
2011,9,24,A,81,NA,NA,NA,NA,NA,true,28842.81
2010,9,27,A,5,NA,NA,NA,NA,NA,true,24968.25
2010,9,17,B,36,NA,NA,NA,NA,NA,true,904.0
2010,9,19,A,97,NA,NA,NA,NA,NA,true,24593.29
2010,9,21,B,46,NA,NA,NA,NA,NA,true,15136.78
2010,9,22,B,3,NA,NA,NA,NA,NA,true,12886.65
2010,9,22,B,55,NA,NA,NA,NA,NA,true,6338.21
2010,9,24,A,5,NA,NA,NA,NA,NA,true,22643.86
2010,9,24,A,33,NA,NA,NA,NA,NA,true,15493.94
2010,9,24,A,46,NA,NA,NA,NA,NA,true,15228.17
2011,9,26,A,35,NA,NA,NA,NA,NA,true,2201.13
2011,9,26,A,56,NA,NA,NA,NA,NA,true,3168.37
2010,9,27,A,24,NA,NA,NA,NA,NA,true,14438.83
2011,9,27,A,27,NA,NA,NA,NA,NA,true,2479.67
2011,9,14,A,95,NA,NA,NA,NA,NA,true,161246.98
2011,9,15,B,59,NA,NA,NA,NA,NA,true,150.68
2011,9,17,B,55,NA,NA,NA,NA,NA,true,7715.46
2010,9,17,B,90,NA,NA,NA,NA,NA,true,40953.84
2011,9,19,A,90,NA,NA,NA,NA,NA,true,80132.31
2010,9,20,A,12,NA,NA,NA,NA,NA,true,9345.53
2011,9,20,A,16,NA,NA,NA,NA,NA,true,16438.96
2011,9,20,A,27,NA,NA,NA,NA,NA,true,2251.37
2011,9,21,B,12,NA,NA,NA,NA,NA,true,2732.53
2011,9,21,B,56,NA,NA,NA,NA,NA,true,764.23
2011,9,21,B,60,NA,NA,NA,NA,NA,true,149.6
2011,9,22,B,31,NA,NA,NA,NA,NA,true,5391.01
2011,9,22,B,67,NA,NA,NA,NA,NA,true,8696.93
2011,9,23,B,52,NA,NA,NA,NA,NA,true,3143.58
2010,9,24,A,82,NA,NA,NA,NA,NA,true,18322.71
2011,9,26,A,1,NA,NA,NA,NA,NA,true,18296.35
2010,9,17,B,30,NA,NA,NA,NA,NA,true,2259.34
2010,9,19,A,9,NA,NA,NA,NA,NA,true,34179.74
2011,9,20,A,48,NA,NA,NA,NA,NA,true,805.0
2010,9,21,B,7,NA,NA,NA,NA,NA,true,18109.81
2011,9,21,B,27,NA,NA,NA,NA,NA,true,1335.49
2010,9,21,B,32,NA,NA,NA,NA,NA,true,7261.62
2011,9,23,B,72,NA,NA,NA,NA,NA,true,78996.78
2011,9,24,A,91,NA,NA,NA,NA,NA,true,62911.46
2011,9,25,B,22,NA,NA,NA,NA,NA,true,5875.14
2010,9,25,B,94,NA,NA,NA,NA,NA,true,-4.0
2010,9,27,A,46,NA,NA,NA,NA,NA,true,36435.8
2011,9,18,B,26,NA,NA,NA,NA,NA,true,11755.53
2010,9,18,B,45,NA,NA,NA,NA,NA,true,5.0
2011,9,20,A,24,NA,NA,NA,NA,NA,true,10736.0
2010,9,21,B,14,NA,NA,NA,NA,NA,true,15979.4
2010,9,23,B,67,NA,NA,NA,NA,NA,true,12012.5
2010,9,24,A,11,NA,NA,NA,NA,NA,true,13611.42
2010,9,24,A,60,NA,NA,NA,NA,NA,true,7.0
2010,9,25,B,2,NA,NA,NA,NA,NA,true,34844.22
2011,9,25,B,35,NA,NA,NA,NA,NA,true,1850.84
2011,9,16,B,96,NA,NA,NA,NA,NA,true,88.17
2011,9,17,B,40,NA,NA,NA,NA,NA,true,56599.12
2010,9,17,B,55,NA,NA,NA,NA,NA,true,8167.22
2011,9,18,B,11,NA,NA,NA,NA,NA,true,15614.98
2011,9,18,B,87,NA,NA,NA,NA,NA,true,17234.43
2011,9,20,A,22,NA,NA,NA,NA,NA,true,16522.82
2010,9,22,B,26,NA,NA,NA,NA,NA,true,8200.83
2011,9,23,B,16,NA,NA,NA,NA,NA,true,9483.52
2010,9,25,B,97,NA,NA,NA,NA,NA,true,2663.8
2011,9,26,A,99,NA,NA,NA,NA,NA,true,40.0
2010,9,27,A,41,NA,NA,NA,NA,NA,true,4365.99
2011,9,17,B,92,NA,NA,NA,NA,NA,true,92000.61
2011,9,18,B,3,NA,NA,NA,NA,NA,true,32350.5
2010,9,23,B,6,NA,NA,NA,NA,NA,true,8181.76
2010,9,23,B,7,NA,NA,NA,NA,NA,true,34940.73
2010,9,23,B,8,NA,NA,NA,NA,NA,true,36826.3
2010,9,26,A,80,NA,NA,NA,NA,NA,true,20432.34
2010,9,27,A,32,NA,NA,NA,NA,NA,true,8094.93
2010,9,16,B,59,NA,NA,NA,NA,NA,true,76.37
2010,9,20,A,14,NA,NA,NA,NA,NA,true,21257.65
2010,9,21,B,81,NA,NA,NA,NA,NA,true,4078.19
2011,9,22,B,59,NA,NA,NA,NA,NA,true,331.98
2010,9,23,B,41,NA,NA,NA,NA,NA,true,1156.0
2010,9,24,A,35,NA,NA,NA,NA,NA,true,3556.0
2010,9,25,B,16,NA,NA,NA,NA,NA,true,10099.87
2011,9,25,B,32,NA,NA,NA,NA,NA,true,3742.7
2011,9,25,B,56,NA,NA,NA,NA,NA,true,1829.47
2011,9,26,A,60,NA,NA,NA,NA,NA,true,52.8
2010,9,15,B,87,NA,NA,NA,NA,NA,true,7675.84
2010,9,16,B,90,NA,NA,NA,NA,NA,true,5569.85
2011,9,17,B,80,NA,NA,NA,NA,NA,true,727.72
2010,9,18,B,10,NA,NA,NA,NA,NA,true,16658.29
2010,9,18,B,14,NA,NA,NA,NA,NA,true,23399.54
2010,9,19,A,12,NA,NA,NA,NA,NA,true,8198.84
2011,9,19,A,23,NA,NA,NA,NA,NA,true,30766.22
2010,9,20,A,71,NA,NA,NA,NA,NA,true,9027.52
2010,9,22,B,14,NA,NA,NA,NA,NA,true,17555.91
2011,9,24,A,40,NA,NA,NA,NA,NA,true,45271.36
2011,9,27,A,22,NA,NA,NA,NA,NA,true,18298.83
2010,9,16,B,24,NA,NA,NA,NA,NA,true,1640.56
2011,9,18,B,5,NA,NA,NA,NA,NA,true,13418.35
2011,9,18,B,95,NA,NA,NA,NA,NA,true,48654.62
2011,9,23,B,10,NA,NA,NA,NA,NA,true,29530.1
2011,9,25,B,5,NA,NA,NA,NA,NA,true,7338.56
2011,9,27,A,42,NA,NA,NA,NA,NA,true,10662.68
2011,9,15,B,14,NA,NA,NA,NA,NA,true,10549.16
2010,9,18,B,1,NA,NA,NA,NA,NA,true,16035.93
2010,9,24,A,17,NA,NA,NA,NA,NA,true,16659.85
2011,9,15,B,25,NA,NA,NA,NA,NA,true,10696.72
2010,9,16,B,94,NA,NA,NA,NA,NA,true,-4.1
2010,9,18,B,94,NA,NA,NA,NA,NA,true,6.86
2010,9,19,A,95,NA,NA,NA,NA,NA,true,110900.52
2010,9,20,A,22,NA,NA,NA,NA,NA,true,15722.33
2010,9,23,B,22,NA,NA,NA,NA,NA,true,22283.69
2010,9,23,B,90,NA,NA,NA,NA,NA,true,16687.59
2011,9,26,A,42,NA,NA,NA,NA,NA,true,4024.99
2011,9,27,A,19,NA,NA,NA,NA,NA,true,926.15
2010,9,14,A,82,NA,NA,NA,NA,NA,true,25548.78
2011,9,15,B,32,NA,NA,NA,NA,NA,true,4745.11
2011,9,15,B,36,NA,NA,NA,NA,NA,true,887.84
2011,9,17,B,17,NA,NA,NA,NA,NA,true,18494.48
2011,9,18,B,12,NA,NA,NA,NA,NA,true,4242.54
2010,9,18,B,32,NA,NA,NA,NA,NA,true,9040.23
2011,9,19,A,1,NA,NA,NA,NA,NA,true,15774.58
2010,9,23,B,20,NA,NA,NA,NA,NA,true,11146.82
2010,9,24,A,10,NA,NA,NA,NA,NA,true,30149.28
2010,9,24,A,74,NA,NA,NA,NA,NA,true,16433.47
2011,9,25,B,17,NA,NA,NA,NA,NA,true,10267.47
2010,9,16,B,74,NA,NA,NA,NA,NA,true,12018.87
2010,9,17,B,98,NA,NA,NA,NA,NA,true,75.96
2010,9,21,B,3,NA,NA,NA,NA,NA,true,14946.17
2011,9,22,B,91,NA,NA,NA,NA,NA,true,24032.16
2011,9,24,A,98,NA,NA,NA,NA,NA,true,10174.42
2010,9,26,A,33,NA,NA,NA,NA,NA,true,2793.54
2010,9,26,A,81,NA,NA,NA,NA,NA,true,21490.07
2010,9,27,A,60,NA,NA,NA,NA,NA,true,79.2
2011,9,14,A,71,NA,NA,NA,NA,NA,true,11544.1
2010,9,15,B,31,NA,NA,NA,NA,NA,true,4541.22
2011,9,16,B,38,NA,NA,NA,NA,NA,true,51627.76
2011,9,17,B,51,NA,NA,NA,NA,NA,true,3.96
2010,9,17,B,56,NA,NA,NA,NA,NA,true,834.01
2011,9,21,B,14,NA,NA,NA,NA,NA,true,10476.12
2011,9,21,B,83,NA,NA,NA,NA,NA,true,68.16
2010,9,25,B,23,NA,NA,NA,NA,NA,true,13492.72
2010,9,26,A,55,NA,NA,NA,NA,NA,true,7176.37
2011,9,26,A,74,NA,NA,NA,NA,NA,true,8587.44
2011,9,27,A,5,NA,NA,NA,NA,NA,true,18906.99
2011,9,27,A,93,NA,NA,NA,NA,NA,true,61026.11
2010,9,15,B,17,NA,NA,NA,NA,NA,true,12366.8
2011,9,15,B,23,NA,NA,NA,NA,NA,true,22732.97
2010,9,15,B,71,NA,NA,NA,NA,NA,true,4423.61
2011,9,16,B,6,NA,NA,NA,NA,NA,true,4943.57
2011,9,17,B,10,NA,NA,NA,NA,NA,true,15924.4
2010,9,19,A,17,NA,NA,NA,NA,NA,true,20874.34
2011,9,22,B,25,NA,NA,NA,NA,NA,true,9512.93
2010,9,22,B,83,NA,NA,NA,NA,NA,true,1840.54
2010,9,23,B,14,NA,NA,NA,NA,NA,true,29015.15
2010,9,23,B,83,NA,NA,NA,NA,NA,true,208.18
2010,9,27,A,40,NA,NA,NA,NA,NA,true,73982.98
2010,9,27,A,79,NA,NA,NA,NA,NA,true,36222.87
2011,9,16,B,81,NA,NA,NA,NA,NA,true,4702.03
2010,9,17,B,45,NA,NA,NA,NA,NA,true,16.41
2011,9,18,B,2,NA,NA,NA,NA,NA,true,64083.11
2010,9,19,A,40,NA,NA,NA,NA,NA,true,55854.35
2010,9,21,B,85,NA,NA,NA,NA,NA,true,1634.4
2010,9,22,B,30,NA,NA,NA,NA,NA,true,4965.9
2010,9,22,B,45,NA,NA,NA,NA,NA,true,41.88
2011,9,23,B,92,NA,NA,NA,NA,NA,true,70297.55
2010,9,24,A,42,NA,NA,NA,NA,NA,true,5992.81
2011,9,25,B,8,NA,NA,NA,NA,NA,true,29725.35
2011,9,26,A,34,NA,NA,NA,NA,NA,true,8853.95
2011,9,15,B,67,NA,NA,NA,NA,NA,true,4382.04
2011,9,21,B,17,NA,NA,NA,NA,NA,true,6075.05
2011,9,15,B,82,NA,NA,NA,NA,NA,true,9404.46
2010,9,16,B,41,NA,NA,NA,NA,NA,true,1403.34
2011,9,17,B,38,NA,NA,NA,NA,NA,true,74054.62
2011,9,17,B,44,NA,NA,NA,NA,NA,true,6233.92
2010,9,19,A,56,NA,NA,NA,NA,NA,true,3556.66
2010,9,19,A,58,NA,NA,NA,NA,NA,true,4475.0
2011,9,21,B,3,NA,NA,NA,NA,NA,true,14230.11
2011,9,21,B,7,NA,NA,NA,NA,NA,true,14251.67
2010,9,23,B,5,NA,NA,NA,NA,NA,true,19445.35
2011,9,25,B,36,NA,NA,NA,NA,NA,true,477.76
2010,9,17,B,72,NA,NA,NA,NA,NA,true,88550.66
2010,9,17,B,92,NA,NA,NA,NA,NA,true,86907.46
2011,9,21,B,44,NA,NA,NA,NA,NA,true,3327.04
2011,9,22,B,79,NA,NA,NA,NA,NA,true,19001.42
2011,9,25,B,33,NA,NA,NA,NA,NA,true,4030.73
2010,9,26,A,14,NA,NA,NA,NA,NA,true,10470.66
2010,9,27,A,34,NA,NA,NA,NA,NA,true,20828.93
2011,9,15,B,98,NA,NA,NA,NA,NA,true,324.9
2010,9,16,B,9,NA,NA,NA,NA,NA,true,81655.25
2011,9,18,B,35,NA,NA,NA,NA,NA,true,3987.95
2011,9,24,A,37,NA,NA,NA,NA,NA,true,3522.99
2010,9,26,A,40,NA,NA,NA,NA,NA,true,41557.59
2011,9,27,A,90,NA,NA,NA,NA,NA,true,110702.33
2011,9,15,B,49,NA,NA,NA,NA,NA,true,5986.48
2011,9,19,A,7,NA,NA,NA,NA,NA,true,21041.31
2011,9,20,A,97,NA,NA,NA,NA,NA,true,29928.36
2011,9,27,A,34,NA,NA,NA,NA,NA,true,20128.23
2010,9,16,B,6,NA,NA,NA,NA,NA,true,5225.82
2011,9,19,A,8,NA,NA,NA,NA,NA,true,42516.93
2010,9,19,A,94,NA,NA,NA,NA,NA,true,37749.46
2011,9,20,A,33,NA,NA,NA,NA,NA,true,10162.94
2011,9,20,A,83,NA,NA,NA,NA,NA,true,5653.75
2010,9,23,B,36,NA,NA,NA,NA,NA,true,1046.5
2011,9,23,B,85,NA,NA,NA,NA,NA,true,5613.6
2010,9,24,A,13,NA,NA,NA,NA,NA,true,35897.01
2010,9,24,A,44,NA,NA,NA,NA,NA,true,4664.08
2011,9,25,B,55,NA,NA,NA,NA,NA,true,4812.8
2011,9,26,A,17,NA,NA,NA,NA,NA,true,8047.42
2010,9,26,A,82,NA,NA,NA,NA,NA,true,13083.67
2010,9,15,B,13,NA,NA,NA,NA,NA,true,22028.67
2010,9,15,B,34,NA,NA,NA,NA,NA,true,15328.0
2011,9,17,B,83,NA,NA,NA,NA,NA,true,533.76
2011,9,20,A,18,NA,NA,NA,NA,NA,true,1127.1
2010,9,21,B,92,NA,NA,NA,NA,NA,true,18851.04
2011,9,22,B,3,NA,NA,NA,NA,NA,true,36403.98
2011,9,23,B,29,NA,NA,NA,NA,NA,true,11336.9
2011,9,24,A,41,NA,NA,NA,NA,NA,true,3454.33
2010,9,25,B,28,NA,NA,NA,NA,NA,true,397.89
2011,9,25,B,93,NA,NA,NA,NA,NA,true,793.66
2011,9,26,A,4,NA,NA,NA,NA,NA,true,27716.61
2011,9,15,B,1,NA,NA,NA,NA,NA,true,10815.13
2011,9,15,B,55,NA,NA,NA,NA,NA,true,4820.32
2010,9,23,B,93,NA,NA,NA,NA,NA,true,949.9
2010,9,17,B,71,NA,NA,NA,NA,NA,true,8904.86
2010,9,20,A,90,NA,NA,NA,NA,NA,true,96914.29
2011,9,21,B,4,NA,NA,NA,NA,NA,true,18534.24
2010,9,22,B,67,NA,NA,NA,NA,NA,true,9780.81
2011,9,24,A,5,NA,NA,NA,NA,NA,true,24512.09
2010,9,24,A,54,NA,NA,NA,NA,NA,true,135.0
2011,9,26,A,90,NA,NA,NA,NA,NA,true,68846.9
2011,9,14,A,92,NA,NA,NA,NA,NA,true,214448.96
2010,9,16,B,95,NA,NA,NA,NA,NA,true,26974.57
2010,9,17,B,27,NA,NA,NA,NA,NA,true,1746.2
2011,9,19,A,14,NA,NA,NA,NA,NA,true,19589.03
2011,9,26,A,93,NA,NA,NA,NA,NA,true,33290.93
2011,9,27,A,52,NA,NA,NA,NA,NA,true,3232.83
2011,9,15,B,40,NA,NA,NA,NA,NA,true,28886.27
2010,9,16,B,21,NA,NA,NA,NA,NA,true,4378.96
2011,9,19,A,24,NA,NA,NA,NA,NA,true,12152.01
2010,9,23,B,71,NA,NA,NA,NA,NA,true,15076.54
2011,9,16,B,34,NA,NA,NA,NA,NA,true,4710.95
2010,9,18,B,27,NA,NA,NA,NA,NA,true,2054.26
2010,9,20,A,10,NA,NA,NA,NA,NA,true,36610.74
2011,9,20,A,46,NA,NA,NA,NA,NA,true,29277.79
2011,9,21,B,40,NA,NA,NA,NA,NA,true,37279.31
2010,9,22,B,28,NA,NA,NA,NA,NA,true,619.65
2011,9,22,B,46,NA,NA,NA,NA,NA,true,18417.11
2011,9,24,A,74,NA,NA,NA,NA,NA,true,20031.86
2011,9,24,A,97,NA,NA,NA,NA,NA,true,23678.12
2011,9,25,B,97,NA,NA,NA,NA,NA,true,2929.73
2011,9,26,A,12,NA,NA,NA,NA,NA,true,6145.41
2010,9,26,A,32,NA,NA,NA,NA,NA,true,4449.97
2011,9,26,A,67,NA,NA,NA,NA,NA,true,4722.3
2010,9,16,B,46,NA,NA,NA,NA,NA,true,13130.73
2010,9,17,B,35,NA,NA,NA,NA,NA,true,2214.0
2011,9,17,B,60,NA,NA,NA,NA,NA,true,334.4
2011,9,19,A,83,NA,NA,NA,NA,NA,true,4163.73
2010,9,20,A,23,NA,NA,NA,NA,NA,true,32260.01
2011,9,20,A,34,NA,NA,NA,NA,NA,true,20591.21
2010,9,20,A,35,NA,NA,NA,NA,NA,true,5039.0
2010,9,21,B,40,NA,NA,NA,NA,NA,true,35317.22
2010,9,26,A,11,NA,NA,NA,NA,NA,true,12434.74
2010,9,27,A,91,NA,NA,NA,NA,NA,true,72782.88
2011,9,14,A,94,NA,NA,NA,NA,NA,true,70819.69
2010,9,17,B,31,NA,NA,NA,NA,NA,true,4315.46
2011,9,17,B,79,NA,NA,NA,NA,NA,true,25147.9
2010,9,19,A,41,NA,NA,NA,NA,NA,true,5571.17
2010,9,21,B,94,NA,NA,NA,NA,NA,true,1.13
2011,9,22,B,23,NA,NA,NA,NA,NA,true,28868.54
2011,9,23,B,41,NA,NA,NA,NA,NA,true,2023.0
2010,9,23,B,42,NA,NA,NA,NA,NA,true,13031.48
2010,9,23,B,55,NA,NA,NA,NA,NA,true,9570.47
2011,9,23,B,56,NA,NA,NA,NA,NA,true,6257.84
2010,9,24,A,36,NA,NA,NA,NA,NA,true,923.0
2010,9,19,A,54,NA,NA,NA,NA,NA,true,163.0
2010,9,20,A,54,NA,NA,NA,NA,NA,true,256.0
2011,9,20,A,94,NA,NA,NA,NA,NA,true,63744.93
2011,9,21,B,24,NA,NA,NA,NA,NA,true,5823.62
2010,9,22,B,58,NA,NA,NA,NA,NA,true,3759.0
2010,9,24,A,56,NA,NA,NA,NA,NA,true,4534.28
2010,9,27,A,44,NA,NA,NA,NA,NA,true,5499.01
2011,9,27,A,46,NA,NA,NA,NA,NA,true,42803.48
2011,9,15,B,16,NA,NA,NA,NA,NA,true,9101.09
2010,9,18,B,98,NA,NA,NA,NA,NA,true,5.5
2011,9,19,A,10,NA,NA,NA,NA,NA,true,24528.56
2010,9,20,A,5,NA,NA,NA,NA,NA,true,28087.22
2011,9,22,B,81,NA,NA,NA,NA,NA,true,12788.5
2010,9,23,B,28,NA,NA,NA,NA,NA,true,734.59
2010,9,23,B,92,NA,NA,NA,NA,NA,true,47007.87
2010,9,23,B,96,NA,NA,NA,NA,NA,true,9797.84
2011,9,25,B,46,NA,NA,NA,NA,NA,true,16550.86
2011,9,27,A,40,NA,NA,NA,NA,NA,true,70669.85
2010,9,27,A,55,NA,NA,NA,NA,NA,true,11732.81
2011,9,27,A,95,NA,NA,NA,NA,NA,true,123163.71
2011,9,16,B,35,NA,NA,NA,NA,NA,true,962.67
2011,9,18,B,42,NA,NA,NA,NA,NA,true,8339.5
2011,9,18,B,81,NA,NA,NA,NA,NA,true,7520.34
2010,9,20,A,36,NA,NA,NA,NA,NA,true,1157.5
2010,9,20,A,47,NA,NA,NA,NA,NA,true,-598.0
2011,9,21,B,11,NA,NA,NA,NA,NA,true,9193.75
2011,9,22,B,56,NA,NA,NA,NA,NA,true,2704.02
2010,9,23,B,33,NA,NA,NA,NA,NA,true,9566.5
2011,9,23,B,96,NA,NA,NA,NA,NA,true,16385.59
2010,9,24,A,49,NA,NA,NA,NA,NA,true,5543.95
2010,9,24,A,50,NA,NA,NA,NA,NA,true,1311.5
2010,9,24,A,79,NA,NA,NA,NA,NA,true,23306.84
2011,9,27,A,4,NA,NA,NA,NA,NA,true,50975.43
2010,9,17,B,34,NA,NA,NA,NA,NA,true,8604.5
2010,9,18,B,12,NA,NA,NA,NA,NA,true,5190.61
2011,9,20,A,6,NA,NA,NA,NA,NA,true,6343.55
2011,9,20,A,99,NA,NA,NA,NA,NA,true,140.0
2011,9,21,B,59,NA,NA,NA,NA,NA,true,97.63
2010,9,21,B,72,NA,NA,NA,NA,NA,true,39522.73
2010,9,21,B,87,NA,NA,NA,NA,NA,true,7217.96
2011,9,24,A,87,NA,NA,NA,NA,NA,true,30454.65
2011,9,25,B,27,NA,NA,NA,NA,NA,true,832.35
2010,9,26,A,45,NA,NA,NA,NA,NA,true,16.94
2011,9,15,B,30,NA,NA,NA,NA,NA,true,4095.46
2011,9,23,B,60,NA,NA,NA,NA,NA,true,114.4
2010,9,27,A,38,NA,NA,NA,NA,NA,true,33011.55
2010,9,18,B,16,NA,NA,NA,NA,NA,true,8299.26
2011,9,18,B,79,NA,NA,NA,NA,NA,true,24454.71
2010,9,19,A,83,NA,NA,NA,NA,NA,true,5064.49
2010,9,20,A,97,NA,NA,NA,NA,NA,true,29611.12
2010,9,21,B,22,NA,NA,NA,NA,NA,true,8101.96
2011,9,21,B,49,NA,NA,NA,NA,NA,true,10524.93
2011,9,22,B,45,NA,NA,NA,NA,NA,true,11.97
2011,9,23,B,12,NA,NA,NA,NA,NA,true,5304.25
2011,9,24,A,7,NA,NA,NA,NA,NA,true,22327.67
2010,9,25,B,1,NA,NA,NA,NA,NA,true,16406.33
2011,9,26,A,96,NA,NA,NA,NA,NA,true,23961.99
2010,9,16,B,96,NA,NA,NA,NA,NA,true,84.57
2010,9,17,B,85,NA,NA,NA,NA,NA,true,5767.4
2010,9,19,A,24,NA,NA,NA,NA,NA,true,15015.77
2010,9,19,A,92,NA,NA,NA,NA,NA,true,128081.69
2010,9,21,B,41,NA,NA,NA,NA,NA,true,7263.0
2011,9,22,B,44,NA,NA,NA,NA,NA,true,3765.06
2010,9,22,B,71,NA,NA,NA,NA,NA,true,4087.32
2010,9,24,A,80,NA,NA,NA,NA,NA,true,29372.05
2011,9,26,A,52,NA,NA,NA,NA,NA,true,1573.44
2010,9,16,B,17,NA,NA,NA,NA,NA,true,6710.46
2010,9,18,B,29,NA,NA,NA,NA,NA,true,8051.2
2010,9,18,B,59,NA,NA,NA,NA,NA,true,557.59
2011,9,19,A,32,NA,NA,NA,NA,NA,true,7546.32
2010,9,19,A,67,NA,NA,NA,NA,NA,true,10798.1
2010,9,26,A,98,NA,NA,NA,NA,NA,true,9197.51
2011,9,16,B,1,NA,NA,NA,NA,NA,true,12307.73
2010,9,18,B,8,NA,NA,NA,NA,NA,true,33191.81
2011,9,18,B,85,NA,NA,NA,NA,NA,true,794.26
2011,9,19,A,67,NA,NA,NA,NA,NA,true,10888.87
2010,9,21,B,38,NA,NA,NA,NA,NA,true,36306.09
2011,9,21,B,46,NA,NA,NA,NA,NA,true,17631.56
2010,9,22,B,44,NA,NA,NA,NA,NA,true,3549.01
2010,9,24,A,58,NA,NA,NA,NA,NA,true,2220.0
2011,9,24,A,96,NA,NA,NA,NA,NA,true,14182.73
2011,9,25,B,16,NA,NA,NA,NA,NA,true,10371.46
2011,9,25,B,42,NA,NA,NA,NA,NA,true,5675.25
2011,9,25,B,74,NA,NA,NA,NA,NA,true,11468.99
2011,9,26,A,14,NA,NA,NA,NA,NA,true,10158.04
2011,9,26,A,23,NA,NA,NA,NA,NA,true,13808.37
2011,9,16,B,8,NA,NA,NA,NA,NA,true,14688.7
2010,9,17,B,20,NA,NA,NA,NA,NA,true,14330.28
2010,9,17,B,94,NA,NA,NA,NA,NA,true,885.18
2011,9,20,A,30,NA,NA,NA,NA,NA,true,5236.4
2010,9,27,A,94,NA,NA,NA,NA,NA,true,72412.84
2011,9,17,B,12,NA,NA,NA,NA,NA,true,11542.65
2010,9,18,B,4,NA,NA,NA,NA,NA,true,28220.07
2011,9,19,A,2,NA,NA,NA,NA,NA,true,55916.15
2010,9,22,B,4,NA,NA,NA,NA,NA,true,32379.53
2010,9,25,B,22,NA,NA,NA,NA,NA,true,5444.69
2011,9,17,B,97,NA,NA,NA,NA,NA,true,11287.94
2010,9,19,A,96,NA,NA,NA,NA,NA,true,18225.57
2010,9,22,B,25,NA,NA,NA,NA,NA,true,7945.6
2011,9,22,B,29,NA,NA,NA,NA,NA,true,7028.6
2011,9,25,B,21,NA,NA,NA,NA,NA,true,4930.58
2011,9,14,A,81,NA,NA,NA,NA,NA,true,47817.24
2011,9,15,B,72,NA,NA,NA,NA,NA,true,30204.54
2011,9,19,A,4,NA,NA,NA,NA,NA,true,37308.05
2010,9,19,A,11,NA,NA,NA,NA,NA,true,17607.38
2011,9,23,B,97,NA,NA,NA,NA,NA,true,7837.88
2011,9,26,A,59,NA,NA,NA,NA,NA,true,113.38
2011,9,26,A,92,NA,NA,NA,NA,NA,true,103147.18
2011,9,27,A,30,NA,NA,NA,NA,NA,true,5631.62
2010,9,27,A,52,NA,NA,NA,NA,NA,true,1974.09
2011,9,15,B,34,NA,NA,NA,NA,NA,true,12564.25
2010,9,16,B,72,NA,NA,NA,NA,NA,true,27012.2
2011,9,18,B,60,NA,NA,NA,NA,NA,true,105.6
2010,9,19,A,82,NA,NA,NA,NA,NA,true,20496.41
2010,9,22,B,52,NA,NA,NA,NA,NA,true,1116.99
2010,9,23,B,49,NA,NA,NA,NA,NA,true,17821.74
2011,9,24,A,90,NA,NA,NA,NA,NA,true,87388.78
2010,9,25,B,40,NA,NA,NA,NA,NA,true,42187.62
2010,9,25,B,42,NA,NA,NA,NA,NA,true,5679.6
2011,9,25,B,95,NA,NA,NA,NA,NA,true,46614.53
2011,9,26,A,3,NA,NA,NA,NA,NA,true,10419.98
2011,9,26,A,82,NA,NA,NA,NA,NA,true,14994.67
2010,9,14,A,97,NA,NA,NA,NA,NA,true,33952.3
2010,9,16,B,85,NA,NA,NA,NA,NA,true,3535.93
2010,9,17,B,40,NA,NA,NA,NA,NA,true,59005.44
2011,9,19,A,30,NA,NA,NA,NA,NA,true,6230.7
2010,9,20,A,50,NA,NA,NA,NA,NA,true,3221.0
2011,9,21,B,97,NA,NA,NA,NA,NA,true,3247.84
2010,9,23,B,58,NA,NA,NA,NA,NA,true,705.0
